id as number,year,occasion,site,food_trt,helm_trt,date,sess,trap,tag,id,sex,ow,per,nip,preg,test,head,mass,ticks,ear_ed,saliva_sr,smear_bs,bloodspin_bc,bloodrna_br,fecalegg_fe,fecalrna_fr,deworm,fate,handler,notes
723,2021,5,mustikka,control,deworm,9/11/2021,1,C3,219812,0723,M,0,NA,NA,NA,0,13.4,15.5,9,1,1,1,1,1,1,1,1,R,JV,large blood sample taken
724,2021,5,mustikka,control,deworm,9/11/2021,1,J3,219663,0724,F,0,0,0,0,NA,12.6,12.5,5,1,1,1,1,1,1,1,1,R,SK,
725,2021,5,mustikka,control,deworm,9/11/2021,1,B3,226788,0725,F,0,0,0,0,NA,12.7,17.5,1,1,1,1,1,1,1,1,1,R,SK,
726,2021,5,mustikka,control,deworm,9/11/2021,1,C4,219772,0726,M,0,NA,NA,NA,0,14.5,17.5,7,1,1,1,1,1,1,1,1,R,JV,
727,2021,5,mustikka,control,deworm,9/11/2021,1,G5,226723,0727,M,0,NA,NA,NA,0,12.4,15.5,7,1,1,1,1,1,1,1,1,R,SK,
728,2021,5,talo,supplement,deworm,9/11/2021,1,C6,219841,0728,M,0,NA,NA,NA,0,13.0,15.5,0,1,1,1,1,1,0,0,1,R,JV,"multicap w/ 2 voles, FR + FE not collected"
729,2021,5,talo,supplement,deworm,9/11/2021,1,A5,226180,0729,M,0,NA,NA,NA,0,12.8,17.5,0,NA,1,1,1,1,1,1,1,R,SK,multicap w/ vole
730,2021,5,talo,supplement,deworm,9/11/2021,1,C6,219854,0730,M,0,NA,NA,NA,0,12.8,13.0,0,1,1,1,1,1,1,1,1,R,JV,"multicap w/ 2 voles, FR+FE collected 5-4"
731,2021,5,talo,supplement,deworm,9/11/2021,1,A5,NA,0731,F,0,1,0,0,NA,13.6,23.5,2,1,1,1,1,1,0,0,1,S,SK,"multicap w/ vole, taken for euthanasia, died before it could be processed"
732,2021,5,talo,supplement,deworm,9/11/2021,1,C6,219735,0732,F,0,0,0,0,NA,13.4,15.0,2,1,1,1,1,1,1,1,1,R,JV,"multicap w/ 2 voles, FE collected S5-2"
733,2021,5,talo,supplement,deworm,9/11/2021,1,H1,219770,0733,M,0,NA,NA,NA,1,12.4,14.5,2,1,1,1,1,1,1,1,1,R,SK,"multicap w/ vole, blood on SR swab"
734,2021,5,talo,supplement,deworm,9/11/2021,1,D1,219707,0734,F,0,0,0,0,NA,12.6,12.5,0,1,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, more FE collected 5-3"
735,2021,5,talo,supplement,deworm,9/11/2021,1,D1,219861,0735,F,0,0,0,0,NA,13.0,12.5,0,1,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, more FE collected 5-3"
736,2021,5,talo,supplement,deworm,9/11/2021,1,H1,219718,0736,F,0,0,0,0,NA,12.5,16.5,0,1,1,1,1,1,1,1,1,R,SK,multicap w/ vole
737,2021,5,talo,supplement,deworm,9/11/2021,1,G1,219845,0737,M,0,NA,NA,NA,0,13.3,15.5,7,1,1,1,1,1,1,1,1,S,JV,"taken for euthanasia, died before it could be processed"
738,2021,5,talo,supplement,deworm,9/11/2021,1,A4,226179,0738,F,0,1,1,0,NA,13.2,18.5,0,NA,1,1,1,1,1,1,1,R,SK,multicap w/ shrew
739,2021,5,talo,supplement,deworm,9/11/2021,1,D3,219709,0739,M,0,NA,NA,NA,0,12.9,12.0,1,1,1,1,1,1,1,1,1,R,JV,
740,2021,5,talo,supplement,deworm,9/11/2021,1,C1,219889,0740,F,0,1,0,0,NA,12.9,18.5,2,NA,1,1,1,1,1,1,1,R,SK,FR collected S5-2
741,2021,5,talo,supplement,deworm,9/11/2021,1,A2,219725,0741,F,0,0,0,0,NA,12.8,14.0,1,1,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, FE+FR collected 5-4"
742,2021,5,talo,supplement,deworm,9/11/2021,1,A2,226187,0742,F,0,0,0,0,NA,12.2,13.5,1,NA,1,1,1,1,1,1,1,R,SK,"multicap w/ vole, FE collected 5-3"
743,2021,5,talo,supplement,deworm,9/11/2021,1,G2,219792,0743,F,0,0,0,0,NA,12.5,12.5,0,NA,1,1,1,1,1,1,1,R,SK,
744,2021,5,talo,supplement,deworm,9/11/2021,1,C2,219807,0744,M,0,NA,NA,NA,0,12.5,14.5,2,1,1,1,1,1,1,0,1,R,JV,FR not collected
745,2021,5,talo,supplement,deworm,9/11/2021,1,E3,219751,0745,F,0,0,0,0,NA,12.3,13.5,1,NA,1,1,1,1,1,1,1,R,SK,
746,2021,5,talo,supplement,deworm,9/11/2021,1,C3,219710,0746,M,0,NA,NA,NA,0,12.5,14.0,0,1,1,1,1,1,1,1,1,R,JV,
747,2021,5,talo,supplement,deworm,9/11/2021,1,H5,226112,0747,F,0,0,0,0,NA,12.3,14.5,0,NA,1,1,1,1,1,1,1,R,SK,"FR small amount, more FR collected 5-3"
748,2021,5,talo,supplement,deworm,9/11/2021,1,G4,219717,0748,M,0,NA,NA,NA,0,12.6,13.5,2,1,1,1,1,1,1,1,1,R,JV,
749,2021,5,talo,supplement,deworm,9/11/2021,1,F5,219797,0749,M,0,NA,NA,NA,0,12.3,15.5,0,NA,1,1,1,1,1,0,1,R,SK,FR not fresh
750,2021,5,talo,supplement,deworm,9/11/2021,1,F2,219901,0750,F,0,0,0,0,NA,12.7,13.3,0,NA,1,1,1,1,1,1,1,R,SK,FR collected 5-2
751,2021,5,talo,supplement,deworm,9/11/2021,1,F1,226776,0751,F,0,0,0,0,NA,12.6,13.0,2,1,1,1,1,1,1,NA,1,R,JV,
752,2021,5,talo,supplement,deworm,9/11/2021,1,H2,219763,0752,F,0,1,1,0,NA,12.5,14.5,0,1,1,1,1,1,1,1,1,R,SK,
753,2021,5,talo,supplement,deworm,9/11/2021,1,K4,226769,0753,F,0,0,0,0,NA,12.4,13.5,0,1,1,1,1,1,1,1,1,R,JV,
754,2021,5,talo,supplement,deworm,9/11/2021,1,J3,219700,0754,M,0,NA,NA,NA,0,12.2,13.0,2,1,1,1,1,1,1,1,1,R,SK,FR collected 5-3
NA,2021,5,talo,supplement,deworm,9/11/2021,1,K6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
NA,2021,5,talo,supplement,deworm,9/11/2021,1,I4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
762,2021,5,talo,supplement,deworm,9/11/2021,2,A4,226230,0762,M,0,NA,NA,NA,0,13.1,12.0,4,1,1,1,1,1,1,1,1,R,JV,"multicap w/ 2 voles, FR, FE collected 5-3"
763,2021,5,talo,supplement,deworm,9/11/2021,2,C6,226281,0763,M,0,NA,NA,NA,0,12.4,15.5,2,1,1,1,1,1,1,1,1,S,SK,"FR collected 504, euthanizied 5-4"
764,2021,5,talo,supplement,deworm,9/11/2021,2,A4,226234,0764,F,0,0,0,0,NA,12.4,12.0,3,1,1,1,1,1,0,0,1,R,JV,"multicap w/ 2 voles, FE, FR not collected"
765,2021,5,talo,supplement,deworm,9/11/2021,2,F5,226134,0765,M,0,NA,NA,NA,0,13.7,12.0,2,NA,1,1,1,1,0,0,1,R,JV,FE/FR not collected
782,2021,5,kiirastuli,control,deworm,9/12/2021,3,I1,226247,0782,M,0,NA,NA,NA,0,13.0,14.0,5,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
783,2021,5,kiirastuli,control,deworm,9/12/2021,3,F3,219997,0783,M,0,NA,NA,NA,1,13.5,23.0,3,NA,1,1,1,1,1,1,1,R,NM,
784,2021,5,kiirastuli,control,deworm,9/12/2021,3,A1,226044,0784,M,0,NA,NA,NA,1,13.3,19.5,0,NA,1,1,1,1,1,1,1,R,JV,
767,2021,5,mustikka,control,deworm,9/12/2021,3,E6,226737,0767,M,0,NA,NA,NA,1,12.9,18.0,0,1,1,1,1,1,1,1,1,R,JV,
768,2021,5,mustikka,control,deworm,9/12/2021,3,K1,219745,0768,F,0,0,0,0,NA,13.5,14.0,5,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
769,2021,5,talo,supplement,deworm,9/12/2021,3,A4,226271,0769,F,0,0,0,0,NA,12.6,13.5,3,1,1,1,1,1,0,1,1,R,JV,"multicap w/ vole, FE not collected"
770,2021,5,talo,supplement,deworm,9/12/2021,3,E5,226031,0770,M,0,NA,NA,NA,0,12.8,24.5,0,NA,1,1,1,1,1,1,1,R,SK,large blood sample taken
771,2021,5,talo,supplement,deworm,9/12/2021,3,C3,226209,0771,F,0,0,0,0,NA,13.3,14.5,5,1,1,1,1,1,1,1,1,R,JV,
772,2021,5,talo,supplement,deworm,9/12/2021,3,A6,226138,0772,M,0,NA,NA,NA,1,12.5,18.0,1,NA,1,1,1,1,1,1,1,R,SK,
773,2021,5,talo,supplement,deworm,9/12/2021,3,F5,226293,0773,M,0,NA,NA,NA,1,12.7,17.5,0,1,1,1,1,1,1,1,1,R,JV,
774,2021,5,talo,supplement,deworm,9/12/2021,3,J4,219960,0774,M,0,NA,NA,NA,0,12.6,15.0,1,NA,1,1,1,1,1,1,1,R,SK,
775,2021,5,talo,supplement,deworm,9/12/2021,3,A5,226289,0775,M,0,NA,NA,NA,1,13.6,15.0,1,1,1,1,1,1,1,1,1,R,JV,
776,2021,5,talo,supplement,deworm,9/12/2021,3,J2,219856,0776,F,0,1,0,0,NA,12.9,21.5,1,NA,1,1,1,1,1,1,1,R,SK,
777,2021,5,talo,supplement,deworm,9/12/2021,3,C6,226296,0777,M,0,NA,NA,NA,0,12.7,19.0,2,1,1,1,1,1,1,1,1,R,JV,
778,2021,5,talo,supplement,deworm,9/12/2021,3,K3,226277,0778,M,0,NA,NA,NA,0,12.3,13.5,2,1,1,1,1,1,1,1,1,R,JV,TT collected from middle of back
779,2021,5,talo,supplement,deworm,9/12/2021,3,I4,226258,0779,F,0,0,0,0,NA,13.2,15.0,4,1,1,1,1,1,1,1,1,S,JV,"euthanized 5-4, FE+FR collected 5-4"
780,2021,5,talo,supplement,deworm,9/12/2021,3,G2,219615,0780,M,0,NA,NA,NA,0,12.7,13.5,7,1,1,1,1,1,1,1,1,R,JV,FE small
781,2021,5,talo,supplement,deworm,9/12/2021,3,J1,226283,0781,M,0,NA,NA,NA,1,13.9,19.5,0,1,1,1,1,1,1,1,1,R,JV,bleeder
NA,2021,5,talo,supplement,deworm,9/12/2021,3,A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SC,killed by weasel
785,2021,5,talo,supplement,deworm,9/12/2021,4,I6,226272,0785,F,0,0,0,0,NA,12.8,13.0,2,1,1,1,1,1,1,1,1,R,JV,
786,2021,5,talo,supplement,deworm,9/12/2021,4,A5,219990,0786,F,0,1,0,1,NA,13.0,18.5,0,NA,1,1,1,1,1,1,1,R,JV,
NA,2021,5,puro,supplement,deworm,9/13/2021,0,E4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trap  left closed, vole inside, no tag"
800,2021,5,ketunpesa,control,deworm,9/14/2021,1,F1,219733,0800,F,0,1,0,0,NA,12.8,15.0,0,NA,1,1,1,1,1,1,1,R,JV,multicap w/ vole
801,2021,5,ketunpesa,control,deworm,9/14/2021,1,F1,219906,0801,M,0,NA,NA,NA,1,12.2,13.0,1,NA,1,1,1,1,1,1,1,R,SK,"multicap w/ vole, FE small"
802,2021,5,ketunpesa,control,deworm,9/14/2021,1,I3,219765,0802,M,0,NA,NA,NA,1,12.6,14.0,1,NA,1,1,1,1,1,1,1,R,JV,
803,2021,5,ketunpesa,control,deworm,9/14/2021,1,D3,NA,0803,M,0,NA,NA,NA,0,12.2,12.5,8,1,1,1,1,1,1,1,NA,DP,SK,slow breathing to start
804,2021,5,ketunpesa,control,deworm,9/14/2021,1,F2,219753,0804,M,0,NA,NA,NA,0,12.8,15.5,0,NA,1,1,1,1,1,1,1,R,JV,
805,2021,5,ketunpesa,control,deworm,9/14/2021,1,I5,219963,0805,M,0,NA,NA,NA,0,13.4,14.0,0,NA,1,1,1,1,1,1,1,R,JV,
806,2021,5,ketunpesa,control,deworm,9/14/2021,1,K2,226226,0806,F,0,0,0,0,NA,12.3,13.5,1,1,1,1,1,1,1,1,1,R,SK,
807,2021,5,ketunpesa,control,deworm,9/14/2021,1,K3,219800,0807,M,0,NA,NA,NA,0,13.5,16.0,1,NA,1,1,1,1,1,1,1,R,JV,
808,2021,5,ketunpesa,control,deworm,9/14/2021,1,I1,219902,0808,M,0,NA,NA,NA,0,12.1,13.5,0,NA,1,1,1,0,1,1,NA,DT,SK,died waiting to be processed
809,2021,5,ketunpesa,control,deworm,9/14/2021,1,A4,226186,0809,M,0,NA,NA,NA,1,13.3,14.5,2,NA,1,1,1,1,1,1,1,R,JV,
829,2021,5,ketunpesa,control,deworm,9/14/2021,2,A2,226791,0829,M,0,NA,NA,NA,0,12.7,17.5,1,1,1,1,1,1,1,1,1,R,JV,dirty swab
787,2021,5,kuoppa,supplement,control,9/14/2021,1,A4,226218,0787,M,0,NA,NA,NA,0,11.3,8.5,0,1,1,0,0,0,1,1,0,R,JV,multicap w/ vole
788,2021,5,kuoppa,supplement,control,9/14/2021,1,K4,226224,0788,M,0,NA,NA,NA,1,12.5,15.0,2,1,1,1,1,1,1,1,0,S,SK,"multicap w/ vole, euthanized 5-4, FE/FR collected 5-2"
789,2021,5,kuoppa,supplement,control,9/14/2021,1,A4,226200,0789,F,0,1,1,0,NA,13.3,16.0,0,1,1,1,1,1,0,0,0,R,JV,multicap w/ vole
790,2021,5,kuoppa,supplement,control,9/14/2021,1,K4,219984,0790,F,0,1,0,0,NA,12.6,13.5,1,NA,1,1,1,1,0,1,0,R,SK,multicap w/ vole
791,2021,5,kuoppa,supplement,control,9/14/2021,1,D5,226284,0791,F,0,0,0,0,NA,12.8,12.5,3,1,1,1,1,1,1,1,0,R,JV ,"mutlicap w/ vole, FE collected 5-3"
792,2021,5,kuoppa,supplement,control,9/14/2021,1,E2,226280,0792,M,0,NA,NA,NA,1,12.7,14.0,1,1,1,1,1,1,1,1,0,R,SK,"multicap w/ vole, FE small"
793,2021,5,kuoppa,supplement,control,9/14/2021,1,D5,226210,0793,F,0,0,0,0,NA,12.2,14.0,1,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, left eye white after processing, more FE collected 5-3"
794,2021,5,kuoppa,supplement,control,9/14/2021,1,E2,226207,0794,M,0,NA,NA,NA,1,12.5,14.5,1,1,1,1,1,1,1,1,0,R,SK,
795,2021,5,kuoppa,supplement,control,9/14/2021,1,D1,226189,0795,F,0,1,1,1,NA,13.9,28.0,4,NA,1,1,1,1,1,1,0,R,SK,
796,2021,5,kuoppa,supplement,control,9/14/2021,1,K5,226252,0796,M,0,NA,NA,NA,0,12.9,13.5,0,1,1,1,1,1,1,1,0,R,JV,
797,2021,5,kuoppa,supplement,control,9/14/2021,1,G1,226172,0797,M,0,NA,NA,NA,0,12.2,12.0,3,NA,1,1,1,1,1,1,0,R,SK,
798,2021,5,kuoppa,supplement,control,9/14/2021,1,E6,226278,0798,M,0,NA,NA,NA,0,12.4,12.5,1,1,1,1,1,1,1,1,0,R,JV,
799,2021,5,kuoppa,supplement,control,9/14/2021,1,A1,226253,0799,F,0,1,1,1,NA,13.2,22.0,0,1,1,1,1,1,1,1,0,R,JV,
827,2021,5,kuoppa,supplement,control,9/14/2021,2,C6,226144,0827,M,0,NA,NA,NA,0,12.5,14.5,1,1,1,1,1,1,1,1,0,R,JV,
828,2021,5,kuoppa,supplement,control,9/14/2021,2,J2,226767,0828,F,0,0,0,0,NA,13.3,17.5,3,1,1,1,1,1,1,1,0,R,JV,
NA,2021,5,puro,supplement,deworm,9/14/2021,1,B1,219900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
NA,2021,5,puro,supplement,deworm,9/14/2021,1,A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
NA,2021,5,puro,supplement,deworm,9/14/2021,1,J5,219907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SK,
810,2021,5,puro,supplement,deworm,9/14/2021,1,E3,226254,0810,M,0,NA,NA,NA,0,13.0,11.0,4,1,1,1,1,1,1,1,1,DP,JV,too cold
811,2021,5,puro,supplement,deworm,9/14/2021,1,E1,226105,0811,M,0,NA,NA,NA,1,12.7,18.5,3,NA,1,1,1,1,1,1,1,R,SK,
813,2021,5,puro,supplement,deworm,9/14/2021,1,A4,219738,0813,F,0,1,1,0,NA,13.5,17.0,0,NA,1,1,1,1,1,1,1,R,SK,
812,2021,5,puro,supplement,deworm,9/14/2021,1,D1,226279,0812,F,0,0,0,0,NA,12.7,11.0,5,1,1,1,1,1,1,1,1,R,JV,
814,2021,5,puro,supplement,deworm,9/14/2021,1,C1,219708,0814,M,0,NA,NA,NA,0,12.2,12.0,1,NA,1,1,1,1,1,1,1,DP,SK,too cold
815,2021,5,puro,supplement,deworm,9/14/2021,1,E6,226233,0815,M,0,NA,NA,NA,0,12.8,15.5,4,1,1,1,1,1,1,1,1,R,JV,FR collected 5-3
816,2021,5,puro,supplement,deworm,9/14/2021,1,K2,219815,0816,M,0,NA,NA,NA,0,12.2,16.5,0,NA,1,1,1,1,1,1,1,R,SK,multicap w/ shrew
817,2021,5,puro,supplement,deworm,9/14/2021,1,G1,226295,0817,M,0,NA,NA,NA,1,12.9,13.0,9,1,1,1,1,1,1,1,1,R,JV,
818,2021,5,puro,supplement,deworm,9/14/2021,1,J3,226205,0818,M,0,NA,NA,NA,0,12.3,13.5,4,1,1,1,1,1,1,0,1,R,SK,
819,2021,5,puro,supplement,deworm,9/14/2021,1,F3,226255,0819,M,0,NA,NA,NA,0,12.8,16.0,5,1,1,1,1,1,1,1,1,R,JV,
820,2021,5,puro,supplement,deworm,9/14/2021,1,E2,226288,0820,M,0,NA,NA,NA,1,12.8,17.0,0,1,1,1,1,1,1,1,1,R,SK,
822,2021,5,puro,supplement,deworm,9/14/2021,1,H2,226722,0822,F,0,0,0,0,NA,12.6,11.5,2,1,1,1,1,1,1,1,1,R,SK,
821,2021,5,puro,supplement,deworm,9/14/2021,1,G3,NA,0821,M,0,NA,NA,NA,0,12.9,12.0,1,1,1,1,1,1,1,0,NA,DP,JV,slow breathing to start
824,2021,5,puro,supplement,deworm,9/14/2021,1,C3,226287,0824,M,0,NA,NA,NA,0,12.3,12.0,6,1,1,1,1,1,1,1,1,R,SK,
823,2021,5,puro,supplement,deworm,9/14/2021,1,A5,226232,0823,M,0,NA,NA,NA,0,12.4,11.5,1,1,1,1,1,1,1,1,1,R,JV,
825,2021,5,puro,supplement,deworm,9/14/2021,1,K1,226264,0825,F,0,0,0,0,NA,12.4,12.0,1,1,1,1,1,1,1,1,1,R,JV,
826,2021,5,puro,supplement,deworm,9/14/2021,1,I6,219819,0826,M,0,NA,NA,NA,1,13.7,15.0,0,1,1,1,1,1,1,1,1,R,JV,recap (extra ED taken)
830,2021,5,puro,supplement,deworm,9/14/2021,2,C4,219698,0830,M,0,NA,NA,NA,0,12.1,14.0,9,1,1,1,1,1,1,1,1,R,SK,eye infection
831,2021,5,puro,supplement,deworm,9/14/2021,2,I6,226206,0831,F,0,0,0,0,NA,12.2,10.0,0,1,1,1,1,1,1,1,1,R,JV,
832,2021,5,puro,supplement,deworm,9/14/2021,2,D3,219681,0832,M,0,NA,NA,NA,1,12.4,14.5,12,1,1,1,1,1,1,1,1,R,SK,FE small
NA,2021,5,ketunpesa,control,deworm,9/15/2021,3,I3,219765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
NA,2021,5,ketunpesa,control,deworm,9/15/2021,3,I1,219765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
837,2021,5,ketunpesa,control,deworm,9/15/2021,3,C1,226262,0837,M,0,NA,NA,NA,0,12.6,13.5,1,1,1,1,1,1,1,1,1,R,JV,
838,2021,5,ketunpesa,control,deworm,9/15/2021,3,A5,226219,0838,F,0,0,0,0,NA,12.4,13.5,25,1,1,1,1,1,1,1,1,R,SK,
840,2021,5,ketunpesa,control,deworm,9/15/2021,3,I6,219653,0840,M,0,NA,NA,NA,0,13.2,17.0,4,1,1,1,1,1,1,1,1,R,JV,
839,2021,5,ketunpesa,control,deworm,9/15/2021,3,B4,226239,0839,F,0,1,1,0,NA,13.0,20.5,1,1,1,1,1,1,1,1,1,S,SK,
841,2021,5,ketunpesa,control,deworm,9/15/2021,3,K4,226237,0841,F,0,0,0,0,NA,12.4,13.0,9,1,1,1,1,1,1,1,1,R,SK,
842,2021,5,ketunpesa,control,deworm,9/15/2021,3,A1,219631,0842,M,0,NA,NA,NA,0,12.7,13.5,0,1,1,1,1,1,1,1,1,R,JV,
NA,2021,5,kuoppa,supplement,control,9/15/2021,3,"A1, C5, H3, G5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped, dirty (pred, wind?)"
NA,2021,5,kuoppa,supplement,control,9/15/2021,3,"I6, K6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped, clean"
NA,2021,5,kuoppa,supplement,control,9/15/2021,3,HI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM,vole escaped when trap checked/picked up
833,2021,5,kuoppa,supplement,control,9/15/2021,3,A6,219691,0833,F,0,0,0,0,NA,12.9,14.0,1,1,1,1,1,1,1,1,0,R,JV,
834,2021,5,kuoppa,supplement,control,9/15/2021,3,B2,219649,0834,F,0,0,0,0,NA,12.6,12.0,0,1,1,1,1,1,1,1,0,R,JV,FR not fresh
835,2021,5,kuoppa,supplement,control,9/15/2021,3,B3,226197,0835,M,0,NA,NA,NA,0,12.1,13.0,1,NA,1,1,1,1,1,1,0,R,SK,
836,2021,5,kuoppa,supplement,control,9/15/2021,3,D1,219657,0836,M,0,NA,NA,NA,0,12.8,13.0,6,1,1,1,1,1,1,1,0,R,JV,
849,2021,5,kuoppa,supplement,control,9/15/2021,4,A5,226256,0849,M,0,NA,NA,NA,0,12.0,9.0,0,1,1,0,0,0,1,0,0,R,JV,FR not collected
843,2021,5,puro,supplement,deworm,9/15/2021,3,D1,226245,0843,M,0,NA,NA,NA,1,13.2,15.0,0,1,1,1,1,1,1,1,1,R,JV,
844,2021,5,puro,supplement,deworm,9/15/2021,3,E6,219776,0844,F,0,0,0,0,NA,12.7,13.0,8,NA,1,1,1,1,1,1,1,R,SK,
845,2021,5,puro,supplement,deworm,9/15/2021,3,B1,226266,0845,F,0,0,0,0,NA,13.7,19.5,0,1,1,1,1,1,1,1,1,S,JV,bleeder
846,2021,5,puro,supplement,deworm,9/15/2021,3,G1,219732,0846,M,0,NA,NA,NA,1,12.1,15.5,1,NA,1,1,1,1,1,1,1,R,SK,
847,2021,5,puro,supplement,deworm,9/15/2021,3,A6,226297,0847,F,0,0,0,0,NA,12.8,10.5,3,1,1,1,1,1,1,1,1,R,JV,
848,2021,5,puro,supplement,deworm,9/15/2021,3,J5,226240,0848,F,0,0,0,0,NA,12.4,8.0,0,1,1,0,0,0,1,1,1,R,JV,FR not fresh
850,2021,5,helmipollo,control,control,9/17/2021,1,K1,219671,0850,F,0,0,0,0,NA,12.5,16.0,0,1,1,1,1,1,1,1,0,S,JV,multicap w/ vole
851,2021,5,helmipollo,control,control,9/17/2021,1,K1,219774,0851,F,0,0,0,0,NA,11.8,14.5,0,NA,1,1,1,1,1,1,0,R,SK,multicap w/ vole
852,2021,5,helmipollo,control,control,9/17/2021,1,A4,226202,0852,M,0,NA,NA,NA,0,12.8,12.0,0,1,1,1,1,1,1,1,0,R,JV,slow breathing to start
853,2021,5,helmipollo,control,control,9/17/2021,1,C4,226120,0853,M,0,NA,NA,NA,1,12.3,14.5,1,NA,1,1,1,1,1,1,0,R,SK,
854,2021,5,helmipollo,control,control,9/17/2021,1,D1,219627,0854,F,0,1,0,0,NA,12.5,14.0,0,1,1,1,1,1,1,1,0,R,SK,
855,2021,5,helmipollo,control,control,9/17/2021,1,J5,219607,0855,M,0,NA,NA,NA,1,12.4,15.0,0,1,1,1,1,1,1,1,0,R,JV,
856,2021,5,helmipollo,control,control,9/17/2021,1,D2,219662,0856,M,0,NA,NA,NA,1,13.2,14.5,1,1,1,1,1,1,1,1,0,DP,JV,"bleeder, found in handling bag on grid 5-2"
858,2021,5,helmipollo,control,control,9/17/2021,1,J1,226190,0858,M,0,NA,NA,NA,0,11.5,14.5,0,NA,1,1,1,1,1,1,0,R,SK,
857,2021,5,helmipollo,control,control,9/17/2021,1,G3,226273,0857,M,0,NA,NA,NA,1,12.9,11.0,0,1,1,1,1,1,1,1,0,R,JV,
859,2021,5,helmipollo,control,control,9/17/2021,1,G5,219803,0859,F,0,0,0,0,NA,12.6,14.0,0,NA,1,1,1,1,1,1,0,R,SK,
860,2021,5,helmipollo,control,control,9/17/2021,1,D5,226146,0860,M,0,NA,NA,NA,1,13.0,13.0,1,NA,1,1,1,1,1,1,0,R,JV,
861,2021,5,helmipollo,control,control,9/17/2021,1,E1,226118,0861,F,0,0,0,0,NA,12.8,20.0,0,NA,1,1,1,1,1,1,0,R,SK,
862,2021,5,helmipollo,control,control,9/17/2021,1,B2,219737,0862,M,0,NA,NA,NA,0,13.5,17.0,1,NA,1,1,1,1,1,1,0,R,JV,
863,2021,5,helmipollo,control,control,9/17/2021,1,J3,226080,0863,F,0,1,1,0,NA,12.7,18.5,0,NA,1,1,1,1,1,1,0,R,SK,
894,2021,5,helmipollo,control,control,9/17/2021,2,A5,226719,0894,M,0,NA,NA,NA,1,12.9,14.5,0,1,1,1,1,1,1,1,0,R,JV,
895,2021,5,helmipollo,control,control,9/17/2021,2,H4,219839,0895,F,0,0,0,0,NA,12.4,14.0,0,NA,1,1,1,1,1,1,0,R,JV,
864,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K3,219651,0864,M,0,NA,NA,NA,1,13.4,17.5,0,1,1,1,1,1,1,1,0,S,JV,"multicap w/ vole, bleeder"
865,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K3,219652,0865,F,0,0,0,0,NA,13.0,16.5,1,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE+FR collected 5-3"
866,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,C1,226269,0866,F,0,0,0,0,NA,12.5,15.5,0,1,1,1,1,1,1,1,0,R,SK,"multicap w/ 2 voles, FE small"
NA,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,C1,219743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SK,multicap w/ 2 voles
867,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,A5,219895,0867,F,0,0,0,0,NA,12.8,13.0,0,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, more FE collected 5-4"
868,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,C1,219603,0868,M,0,NA,NA,NA,0,12.2,13.5,1,1,1,1,1,1,0,0,0,R,SK,multicap w/ 2 voles
869,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,A5,219601,0869,F,0,1,0,0,NA,12.6,14.0,7,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
