"date_time","occ.sess","occasion","session","site","food_trt","helm_trt","trap","x","y","tag","firstcap","sex","per","nip","preg","test","head","mass","fate"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","E1",5,1,"226233",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","K2",11,3,"219815",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","K1",11,1,"226264",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","H2",8,4,"226722",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","G3",7,5,"226205",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","I6",9,11,"219819",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"puro","supplement","deworm","I5",9,9,"226206",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"puro","supplement","deworm","A5",1,9,"226232",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"puro","supplement","deworm","F1",6,2,"226105",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"puro","supplement","deworm","G5",7,9,"226206",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"puro","supplement","deworm","G3",7,5,"226255",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"puro","supplement","deworm","E1",5,1,"226233",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-14 16:00:00,"5.2","5",2,"kuoppa","supplement","control","F2",6,4,"226189",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-14 16:00:00,"5.2","5",2,"kuoppa","supplement","control","K4",11,7,"226224",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-14 16:00:00,"5.2","5",2,"kuoppa","supplement","control","A1",1,1,"226253",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"kuoppa","supplement","control","E6",5,11,"226278",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"kuoppa","supplement","control","C6",3,11,"226144",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"kuoppa","supplement","control","K4",11,7,"226224",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"kuoppa","supplement","control","D5",4,10,"226284",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 06:00:00,"5.3","5",3,"kuoppa","supplement","control","D5",4,10,"226210",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"kuoppa","supplement","control","H3",8,6,"226224",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"S"
2021-09-15 16:00:00,"5.4","5",4,"kuoppa","supplement","control","C6",3,11,"226144",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"kuoppa","supplement","control","D5",4,10,"226210",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-15 16:00:00,"5.4","5",4,"kuoppa","supplement","control","F1",6,2,"226207",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-17 16:00:00,"5.2","5",2,"vaarinkorpi","supplement","control","G2",7,3,"219726",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","H2",8,4,"219793",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","H2",8,4,"219758",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","G6",7,11,"226795",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","H5",8,10,"226141",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","K1",11,1,"219648",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","K1",11,1,"226753",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","K3",11,5,"226090",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","K2",11,3,"226087",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","J5",10,10,"219652",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","D4",4,8,"226216",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","E1",5,1,"219634",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","E4",5,7,"219696",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","F2",6,4,"219726",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","F4",6,8,"226709",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","B5",2,10,"219601",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","B5",2,10,"226213",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","A6",1,11,"219623",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","A6",1,11,"219604",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"vaarinkorpi","supplement","control","B2",2,4,"219655",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","K6",11,11,"219609",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","K1",11,1,"219648",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","J1",10,2,"226753",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","I3",9,5,"219758",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","I3",9,5,"219793",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","G5",7,9,"226141",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","H2",8,4,"219726",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","E1",5,1,"219634",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","E3",5,5,"219981",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","E4",5,7,"219696",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","F4",6,8,"226709",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A3",1,5,"226117",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A5",1,9,"219601",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A5",1,9,"226213",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","C5",3,9,"226216",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A2",1,3,"226764",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","B2",2,4,"219655",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A4",1,7,"219895",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","D4",4,8,"219685",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","C4",3,7,"226768",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","D3",4,6,"226777",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"vaarinkorpi","supplement","control","A1",1,1,"226246",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-17 16:00:00,"5.2","5",2,"helmipollo","control","control","J3",10,6,"226080",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-17 16:00:00,"5.2","5",2,"helmipollo","control","control","C4",3,7,"226120",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-17 16:00:00,"5.2","5",2,"helmipollo","control","control","C1",3,1,"226118",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","J1",10,2,"226190",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","K5",11,9,"219607",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","B2",2,4,"219737",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","B3",2,6,"226719",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","C2",3,3,"226118",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","C1",3,1,"219627",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","H2",8,4,"226080",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","H5",8,10,"226146",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","F4",6,8,"219839",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","D5",4,10,"219803",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 06:00:00,"5.3","5",3,"helmipollo","control","control","D3",4,6,"226120",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","J1",10,2,"226190",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","F4",6,8,"226146",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","C1",3,1,"219627",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","B3",2,6,"226719",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","C4",3,7,"226120",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","H2",8,4,"226080",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","G6",7,11,"219803",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-09-18 16:00:00,"5.4","5",4,"helmipollo","control","control","H3",8,6,"219839",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"radio","supplement","control","E5",5,9,"219715",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"radio","supplement","control","B2",2,4,"226282",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"radio","supplement","control","A3",1,5,"219788",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","G1",7,1,"226286",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","A1",1,1,"226204",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","K2",11,3,"219964",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","J3",10,6,"226292",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","F1",6,2,"219858",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","F1",6,2,"219932",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","C3",3,5,"219788",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","C2",3,3,"226282",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","F3",6,6,"226228",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","D3",4,6,"226259",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","A2",1,3,"226229",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","D5",4,10,"226285",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","B3",2,6,"219946",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","I2",9,3,"226726",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","I4",9,7,"226011",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","G6",7,11,"219715",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","G5",7,9,"226257",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 06:00:00,"6.3","6",3,"radio","supplement","control","H5",8,10,"226215",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","J3",10,6,"226292",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","G1",7,1,"226225",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","G5",7,9,"219739",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","I2",9,3,"226726",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","A2",1,3,"219946",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","B2",2,4,"226229",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"radio","supplement","control","C3",3,5,"226259",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","F4",6,8,"219712",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","E6",5,11,"219620",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","G3",7,5,"219949",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","G4",7,7,"226222",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","J1",10,2,"226106",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","C4",3,7,"219645",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-03 16:00:00,"6.2","6",2,"hevonen","control","control","A1",1,1,"226717",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","J5",10,10,"219879",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","I1",9,1,"226106",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","G5",7,9,"219840",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","G2",7,3,"219949",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","I4",9,7,"219795",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","A1",1,1,"226717",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","A1",1,1,"219824",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","C2",3,3,"226155",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","C2",3,3,"219756",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-04 16:00:00,"6.4","6",4,"hevonen","control","control","F3",6,6,"226222",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-06 16:00:00,"6.2","6",2,"janakkala","supplement","deworm","K6",11,11,"226702",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","I1",9,1,"219775",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","E4",5,7,"226799",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","D4",4,8,"226732",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","D3",4,6,"226784",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","B2",2,4,"226162",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","B3",2,6,"226713",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","A5",1,9,"226747",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","C1",3,1,"219798",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","G1",7,1,"219882",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"janakkala","supplement","deworm","K2",11,3,"226746",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 16:00:00,"6.4","6",4,"janakkala","supplement","deworm","K2",11,3,"219514",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 16:00:00,"6.4","6",4,"janakkala","supplement","deworm","K3",11,5,"226746",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-06 16:00:00,"6.2","6",2,"asema","control","control","F3",6,6,"219659",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-06 16:00:00,"6.2","6",2,"asema","control","control","H1",8,2,"226001",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","J1",10,2,"226706",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","C2",3,3,"226700",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","E1",5,1,"226091",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","G1",7,1,"226001",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","I6",9,11,"226772",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","H4",8,8,"226792",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 06:00:00,"6.3","6",3,"asema","control","control","H4",8,8,"219659",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 16:00:00,"6.4","6",4,"asema","control","control","E1",5,1,"226091",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-07 16:00:00,"6.4","6",4,"asema","control","control","I4",9,7,"226752",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-10 16:00:00,"6.2","6",2,"talo","supplement","deworm","C5",3,9,"219854",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-10 16:00:00,"6.2","6",2,"talo","supplement","deworm","J3",10,6,"226769",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","E5",5,9,"226138",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","E3",5,5,"226209",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","E2",5,3,"219861",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","F5",6,10,"226296",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","F4",6,8,"226134",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","A2",1,3,"219807",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","B5",2,10,"226180",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","C6",3,11,"219990",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","C6",3,11,"226181",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","H1",8,2,"226776",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","H3",8,6,"226769",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","H5",8,10,"226112",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","H5",8,10,"226293",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","G2",7,3,"219901",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 06:00:00,"6.3","6",3,"talo","supplement","deworm","C1",3,1,"219889",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 16:00:00,"6.4","6",4,"talo","supplement","deworm","C1",3,1,"219861",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 16:00:00,"6.4","6",4,"talo","supplement","deworm","C5",3,9,"219854",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-10-11 16:00:00,"6.4","6",4,"talo","supplement","deworm","C4",3,7,"219709",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
